age_tuned,ISOBENbinned_d13Ccount,ISOBENbinned_d13C,ISOBENbinned_d13Cinterp,ISOBENbinned_d18Ocount,ISOBENbinned_d18O,ISOBENbinned_d18Ointerp,ISOBENd13cLOESSsmooth,ISOBENd18oLOESSsmooth,ISOBENLOESSsmooth_pts,ISOBENd13cLOESSsmoothLongTerm,ISOBENd18oLOESSsmoothLongTerm,ISOBENLOESSsmooth_pts
33.33,1,1.36000001430511,1.36000001430511,1,2.42000007629394,2.42000007629394,1.35944,2.3994782,10pts smooth,1.3068355,2.3981349,500pts smooth
33.332,0,,1.42599999904632,0,,2.36400008201599,1.405993,2.3571789,10pts smooth,1.3094283,2.3996265,500pts smooth
33.334,1,1.49199998378753,1.49199998378753,1,2.30800008773803,2.30800008773803,1.4258777,2.3289459,10pts smooth,1.3119719,2.4010749,500pts smooth
33.336,1,1.37000000476837,1.37000000476837,1,2.25999999046325,2.25999999046325,1.4246947,2.3050034,10pts smooth,1.3144635,2.402478,500pts smooth
33.338,1,1.42900002002716,1.42900002002716,1,2.3380000591278,2.3380000591278,1.3769563,2.2817969,10pts smooth,1.3169006,2.4038334,500pts smooth
33.34,1,1.27999997138977,1.27999997138977,1,2.28999996185302,2.28999996185302,1.3207804,2.2657011,10pts smooth,1.3192804,2.405139,500pts smooth
33.342,0,,1.28249996900558,0,,2.24500000476845,1.2914381,2.2536321,10pts smooth,1.3216003,2.4063921,500pts smooth
33.344,1,1.28499996662139,1.28499996662139,1,2.20000004768371,2.20000004768371,1.2701199,2.2612691,10pts smooth,1.3238579,2.4075906,500pts smooth
33.346,1,1.17999994754791,1.17999994754791,1,2.30999994277954,2.30999994277954,1.2493103,2.325474,10pts smooth,1.3260503,2.4087319,500pts smooth
33.348,1,1.40100002288818,1.40100002288818,1,2.45199990272522,2.45199990272522,1.2356784,2.4085057,10pts smooth,1.3281748,2.4098141,500pts smooth
33.35,1,1.12999999523162,1.12999999523162,2,2.48000001907348,2.48000001907348,1.2293087,2.4980216,10pts smooth,1.3302292,2.4108343,500pts smooth
33.352,0,,1.20450001955045,0,,2.57000005245224,1.2415234,2.5688729,10pts smooth,1.3322104,2.4117906,500pts smooth
33.354,1,1.27900004386901,1.27900004386901,1,2.66000008583068,2.66000008583068,1.3114845,2.5769351,10pts smooth,1.334116,2.4126804,500pts smooth
33.356,1,1.44000005722045,1.44000005722045,1,2.49000000953674,2.49000000953674,1.3879709,2.5594013,10pts smooth,1.3359433,2.4135013,500pts smooth
33.358,1,1.42100000381469,1.42100000381469,1,2.53900003433227,2.53900003433227,1.422346,2.5151854,10pts smooth,1.3376898,2.4142513,500pts smooth
33.36,1,1.51999998092651,1.51999998092651,1,2.45000004768371,2.45000004768371,1.4308022,2.4659038,10pts smooth,1.3393526,2.4149277,500pts smooth
33.362,0,,1.37949997186635,0,,2.43949997425077,1.3920534,2.4477987,10pts smooth,1.3409293,2.4155283,500pts smooth
33.364,1,1.2389999628067,1.2389999628067,1,2.42899990081787,2.42899990081787,1.353361,2.4343529,10pts smooth,1.3424172,2.4160507,500pts smooth
33.366,0,,1.35249996185302,0,,2.42949998378753,1.3622355,2.4129834,10pts smooth,1.3438826,2.416564,500pts smooth
33.368,1,1.46599996089935,1.46599996089935,1,2.4300000667572,2.4300000667572,1.3860214,2.3912885,10pts smooth,1.3453922,2.4171371,500pts smooth
33.37,1,1.42999994754791,1.42999994754791,1,2.32999992370605,2.32999992370605,1.4001677,2.3752162,10pts smooth,1.346944,2.4177678,500pts smooth
33.372,0,,1.35549998283386,0,,2.36650002002716,1.393765,2.358217,10pts smooth,1.3485359,2.4184532,500pts smooth
33.374,1,1.28100001811981,1.28100001811981,1,2.40300011634826,2.40300011634826,1.3737977,2.3606343,10pts smooth,1.350166,2.4191909,500pts smooth
33.376,2,1.42999994754791,1.42999994754791,2,2.29999995231628,2.29999995231628,1.3329389,2.4236937,10pts smooth,1.3518322,2.4199786,500pts smooth
33.378,1,1.32000005245208,1.32000005245208,1,2.5569999217987,2.5569999217987,1.2807232,2.4947493,10pts smooth,1.3535324,2.4208136,500pts smooth
33.38,1,1.32000005245208,1.32000005245208,1,2.52999997138977,2.52999997138977,1.2009128,2.5422683,10pts smooth,1.3552648,2.4216933,500pts smooth
33.382,1,0.867999970912933,0.867999970912933,1,2.69700002670288,2.69700002670288,1.1486524,2.5716915,10pts smooth,1.3570272,2.4226155,500pts smooth
33.384,1,1.20000004768371,1.20000004768371,1,2.45000004768371,2.45000004768371,1.2128271,2.5477691,10pts smooth,1.3588177,2.4235773,500pts smooth
33.386,1,1.40999996662139,1.40999996662139,1,2.50999999046325,2.50999999046325,1.3036393,2.5134408,10pts smooth,1.3606341,2.4245765,500pts smooth
33.388,1,1.46000003814697,1.46000003814697,1,2.46000003814697,2.46000003814697,1.3867635,2.5105095,10pts smooth,1.3624746,2.4256105,500pts smooth
33.39,2,1.40999996662139,1.40999996662139,2,2.56999993324279,2.56999993324279,1.4433625,2.50547,10pts smooth,1.364337,2.4266765,500pts smooth
33.392,1,1.37000000476837,1.37000000476837,1,2.51999998092651,2.51999998092651,1.394979,2.4793479,10pts smooth,1.3662193,2.4277725,500pts smooth
33.394,1,1.38999998569488,1.38999998569488,1,2.41000008583068,2.41000008583068,1.3305322,2.4456317,10pts smooth,1.3681196,2.4288955,500pts smooth
33.396,2,1.25,1.25,2,2.34999990463256,2.34999990463256,1.3073536,2.3987899,10pts smooth,1.3700358,2.4300432,500pts smooth
33.398,1,1.26999998092651,1.26999998092651,1,2.44000005722045,2.44000005722045,1.3014834,2.3600798,10pts smooth,1.3719659,2.4312134,500pts smooth
33.4,2,1.31499999761581,1.31499999761581,2,2.27649998664856,2.27649998664856,1.33582,2.3559773,10pts smooth,1.3739078,2.4324028,500pts smooth
33.402,1,1.46000003814697,1.46000003814697,1,2.42000007629394,2.42000007629394,1.380051,2.3680828,10pts smooth,1.3758595,2.4336097,500pts smooth
33.404,2,1.37399995326995,1.37399995326995,2,2.36150002479553,2.36150002479553,1.4201097,2.4083219,10pts smooth,1.3778192,2.4348311,500pts smooth
33.406,0,,1.4241666396458,0,,2.43491669495887,1.4373356,2.4485996,10pts smooth,1.3797845,2.4360647,500pts smooth
33.408,3,1.47433332602183,1.47433332602183,3,2.50833336512247,2.50833336512247,1.3888456,2.4662101,10pts smooth,1.3817537,2.4373078,500pts smooth
33.41,0,,1.32641666134172,0,,2.46666671832395,1.3245517,2.4548652,10pts smooth,1.3837246,2.4385581,500pts smooth
33.412,2,1.17849999666214,1.17849999666214,2,2.42500007152557,2.42500007152557,1.2537996,2.3622916,10pts smooth,1.3856952,2.4398131,500pts smooth
33.414,1,1.20500004291534,1.20500004291534,1,2.21900010108947,2.21900010108947,1.1949893,2.25983,10pts smooth,1.3876636,2.4410701,500pts smooth
33.416,1,1.21000003814697,1.21000003814697,1,2.16000008583068,2.16000008583068,1.201408,2.1903081,10pts smooth,1.3896277,2.4423265,500pts smooth
33.418,1,1.18900001049041,1.18900001049041,1,2.09500002861022,2.09500002861022,1.2279952,2.1558726,10pts smooth,1.3915855,2.4435802,500pts smooth
33.42,1,1.30999994277954,1.30999994277954,1,2.28999996185302,2.28999996185302,1.2506149,2.2184856,10pts smooth,1.3935348,2.4448283,500pts smooth
33.422,1,1.24899995326995,1.24899995326995,1,2.20300006866455,2.20300006866455,1.2729361,2.3013062,10pts smooth,1.3954738,2.4460683,500pts smooth
33.424,1,1.32000005245208,1.32000005245208,1,2.50999999046325,2.50999999046325,1.2805192,2.3543999,10pts smooth,1.3974005,2.447298,500pts smooth
33.426,1,1.23199999332428,1.23199999332428,1,2.36299991607666,2.36299991607666,1.2876433,2.3996112,10pts smooth,1.3993126,2.4485145,500pts smooth
33.428,2,1.3400000333786,1.3400000333786,2,2.30499994754791,2.30499994754791,1.3028692,2.414973,10pts smooth,1.4012084,2.4497156,500pts smooth
33.43,1,1.31400001049041,1.31400001049041,1,2.5550000667572,2.5550000667572,1.3283452,2.4230351,10pts smooth,1.4030857,2.4508986,500pts smooth
33.432,1,1.35000002384185,1.35000002384185,1,2.40000009536743,2.40000009536743,1.3792253,2.4454279,10pts smooth,1.4049426,2.4520612,500pts smooth
33.434,1,1.43799996376037,1.43799996376037,1,2.42700004577636,2.42700004577636,1.4387109,2.4656396,10pts smooth,1.4067769,2.4532006,500pts smooth
33.436,1,1.50999999046325,1.50999999046325,1,2.56999993324279,2.56999993324279,1.4715801,2.4685149,10pts smooth,1.4085867,2.4543145,500pts smooth
33.438,1,1.47699999809265,1.47699999809265,1,2.42000007629394,2.42000007629394,1.4520051,2.4455817,10pts smooth,1.41037,2.4554002,500pts smooth
33.44,1,1.42999994754791,1.42999994754791,1,2.40000009536743,2.40000009536743,1.4156779,2.4173977,10pts smooth,1.4121248,2.4564555,500pts smooth
33.442,2,1.31049996614456,1.31049996614456,2,2.38249993324279,2.38249993324279,1.375669,2.3962843,10pts smooth,1.4138489,2.4574776,500pts smooth
33.444,0,,1.33974998195971,0,,2.37008325258888,1.3424753,2.3796959,10pts smooth,1.4155405,2.4584639,500pts smooth
33.446,3,1.36899999777476,1.36899999777476,3,2.35766657193501,2.35766657193501,1.348918,2.3744988,10pts smooth,1.4171973,2.4594121,500pts smooth
33.448,1,1.36000001430511,1.36000001430511,1,2.44000005722045,2.44000005722045,1.3648281,2.3630588,10pts smooth,1.4188175,2.4603198,500pts smooth
33.45,2,1.38550001382827,1.38550001382827,2,2.31349992752075,2.31349992752075,1.3736151,2.3207109,10pts smooth,1.4203992,2.4611843,500pts smooth
33.452,0,,1.37400001287462,0,,2.25900000333795,1.3819238,2.2812779,10pts smooth,1.4219401,2.462003,500pts smooth
33.454,2,1.36250001192092,1.36250001192092,2,2.20450007915496,2.20450007915496,1.3910617,2.2810783,10pts smooth,1.4234382,2.4627733,500pts smooth
33.456,1,1.4190000295639,1.4190000295639,1,2.32200002670288,2.32200002670288,1.3912636,2.2872918,10pts smooth,1.4248917,2.4634933,500pts smooth
33.458,1,1.41999995708465,1.41999995708465,1,2.30999994277954,2.30999994277954,1.3704599,2.2667534,10pts smooth,1.4262984,2.4641597,500pts smooth
33.46,1,1.28799998760223,1.28799998760223,1,2.30999994277954,2.30999994277954,1.3428057,2.2466278,10pts smooth,1.4276563,2.4647706,500pts smooth
33.462,1,1.28999996185302,1.28999996185302,1,2.24000000953674,2.24000000953674,1.3069954,2.2421968,10pts smooth,1.4289634,2.4653232,500pts smooth
33.464,1,1.30499994754791,1.30499994754791,1,1.99100005626678,1.99100005626678,1.272305,2.2574229,10pts smooth,1.4302177,2.4658151,500pts smooth
33.466,2,1.26999998092651,1.26999998092651,2,2.49000000953674,2.49000000953674,1.2510232,2.3291595,10pts smooth,1.4314172,2.4662435,500pts smooth
33.468,1,1.18499994277954,1.18499994277954,1,2.44899988174438,2.44899988174438,1.2361684,2.397315,10pts smooth,1.4325598,2.4666064,500pts smooth
33.47,1,1.28999996185302,1.28999996185302,1,2.52999997138977,2.52999997138977,1.2264394,2.3913646,10pts smooth,1.4336436,2.4669006,500pts smooth
33.472,1,1.17599999904632,1.17599999904632,1,2.15199995040893,2.15199995040893,1.2332191,2.3701482,10pts smooth,1.4346665,2.4671242,500pts smooth
33.474,1,1.24000000953674,1.24000000953674,1,2.39000010490417,2.39000010490417,1.275336,2.369278,10pts smooth,1.4356264,2.4672744,500pts smooth
33.476,2,1.38249999284744,1.38249999284744,2,2.3989999294281,2.3989999294281,1.3239422,2.3791924,10pts smooth,1.4365214,2.4673488,500pts smooth
33.478,0,,1.38100001215934,0,,2.43424999713897,1.364691,2.4156301,10pts smooth,1.4373493,2.4673448,500pts smooth
33.48,2,1.37950003147125,1.37950003147125,2,2.46950006484985,2.46950006484985,1.398947,2.444272,10pts smooth,1.4381084,2.4672599,500pts smooth
33.482,0,,1.40025001764293,0,,2.42225007216144,1.4145211,2.4306622,10pts smooth,1.4387964,2.4670918,500pts smooth
33.484,3,1.42100000381469,1.42100000381469,3,2.37500007947286,2.37500007947286,1.420186,2.4066997,10pts smooth,1.4394114,2.4668374,500pts smooth
33.486,0,,1.42550000548363,0,,2.38225005070369,1.4168057,2.3755596,10pts smooth,1.4399513,2.4664948,500pts smooth
33.488,2,1.43000000715255,1.43000000715255,2,2.3895000219345,2.3895000219345,1.4024036,2.3471441,10pts smooth,1.4404142,2.4660614,500pts smooth
33.49,0,,1.36850002408016,0,,2.3282500207423,1.3628515,2.3392181,10pts smooth,1.4407979,2.4655342,500pts smooth
33.492,2,1.30700004100799,1.30700004100799,2,2.26700001955032,2.26700001955032,1.3286666,2.3385937,10pts smooth,1.4411006,2.4649112,500pts smooth
33.494,1,1.28400003910064,1.28400003910064,1,2.40000009536743,2.40000009536743,1.3386945,2.3517492,10pts smooth,1.4413202,2.4641898,500pts smooth
33.496,1,1.38999998569488,1.38999998569488,1,2.45000004768371,2.45000004768371,1.3603959,2.3759389,10pts smooth,1.4414545,2.4633675,500pts smooth
33.498,1,1.37800002098083,1.37800002098083,1,2.19099998474121,2.19099998474121,1.3777356,2.4048634,10pts smooth,1.4415146,2.4624629,500pts smooth
33.5,1,1.5,1.5,1,2.6800000667572,2.6800000667572,1.3944387,2.4361238,10pts smooth,1.4415133,2.4614983,500pts smooth
33.502,1,1.2940000295639,1.2940000295639,1,2.28399991989135,2.28399991989135,1.4015638,2.457588,10pts smooth,1.441452,2.4604743,500pts smooth
33.504,2,1.44499999284744,1.44499999284744,2,2.57500004768371,2.57500004768371,1.3913229,2.4478908,10pts smooth,1.4413321,2.4593923,500pts smooth
33.506,1,1.33599996566772,1.33599996566772,1,2.42600011825561,2.42600011825561,1.3813841,2.4420166,10pts smooth,1.4411548,2.4582539,500pts smooth
33.508,1,1.46000003814697,1.46000003814697,1,2.40000009536743,2.40000009536743,1.3879286,2.4876447,10pts smooth,1.4409214,2.4570599,500pts smooth
33.51,1,1.30099999904632,1.30099999904632,1,2.50999999046325,2.50999999046325,1.3945841,2.5405555,10pts smooth,1.4406333,2.4558115,500pts smooth
33.512,1,1.5,1.5,1,2.69000005722045,2.69000005722045,1.3901126,2.5903163,10pts smooth,1.4402916,2.4545105,500pts smooth
33.514,2,1.31999999284744,1.31999999284744,2,2.63699996471405,2.63699996471405,1.3902277,2.6228817,10pts smooth,1.4398978,2.4531574,500pts smooth
33.516,0,,1.38749998807895,0,,2.57124996185314,1.4098295,2.5937266,10pts smooth,1.4394531,2.4517539,500pts smooth
33.518,2,1.45499998331069,1.45499998331069,2,2.505499958992,2.505499958992,1.4290315,2.5357568,10pts smooth,1.438959,2.4503012,500pts smooth
33.52,0,,1.45749999086062,0,,2.4810832937558,1.4389697,2.4517057,10pts smooth,1.4384165,2.4488003,500pts smooth
33.522,3,1.45999999841054,1.45999999841054,3,2.45666662851969,2.45666662851969,1.4389058,2.373431,10pts smooth,1.4378271,2.4472525,500pts smooth
33.524,1,1.38900005817413,1.38900005817413,1,2.17799997329711,2.17799997329711,1.4032015,2.3334091,10pts smooth,1.437192,2.4456594,500pts smooth
33.526,1,1.38999998569488,1.38999998569488,1,2.34999990463256,2.34999990463256,1.3732176,2.3163822,10pts smooth,1.4365126,2.4440219,500pts smooth
33.528,1,1.27999997138977,1.27999997138977,1,2.34699988365173,2.34699988365173,1.3883246,2.3490062,10pts smooth,1.4357902,2.4423411,500pts smooth
33.53,1,1.50999999046325,1.50999999046325,1,2.46000003814697,2.46000003814697,1.421106,2.3966854,10pts smooth,1.435026,2.4406185,500pts smooth
33.532,1,1.44000005722045,1.44000005722045,1,2.37199997901916,2.37199997901916,1.461198,2.423393,10pts smooth,1.4342214,2.4388554,500pts smooth
33.534,1,1.55999994277954,1.55999994277954,1,2.49000000953674,2.49000000953674,1.4981077,2.4467161,10pts smooth,1.4333777,2.4370527,500pts smooth
33.536,1,1.56700003147125,1.56700003147125,1,2.38899993896484,2.38899993896484,1.5128084,2.4725528,10pts smooth,1.4324962,2.4352119,500pts smooth
33.538,1,1.55999994277954,1.55999994277954,1,2.61999988555908,2.61999988555908,1.4955527,2.5077457,10pts smooth,1.4315782,2.4333344,500pts smooth
33.54,1,1.23199999332428,1.23199999332428,1,2.45900011062622,2.45900011062622,1.4812804,2.5464861,10pts smooth,1.4306248,2.4314208,500pts smooth
33.542,2,1.59499996900558,1.59499996900558,2,2.60499989986419,2.60499989986419,1.497651,2.5913737,10pts smooth,1.4296377,2.4294729,500pts smooth
33.544,1,1.62600004673004,1.62600004673004,1,2.62299990653991,2.62299990653991,1.523255,2.6253722,10pts smooth,1.428618,2.4274917,500pts smooth
33.546,1,1.48000001907348,1.48000001907348,1,2.6800000667572,2.6800000667572,1.5486423,2.6285567,10pts smooth,1.4275669,2.4254785,500pts smooth
33.548,2,1.55150002241134,1.55150002241134,2,2.61349999904632,2.61349999904632,1.5668648,2.6159093,10pts smooth,1.4264859,2.4234345,500pts smooth
33.55,0,,1.57699999213214,0,,2.56299996376046,1.5692091,2.5764444,10pts smooth,1.4253762,2.4213612,500pts smooth
33.552,2,1.60249996185302,1.60249996185302,2,2.51249992847442,2.51249992847442,1.5706484,2.5377409,10pts smooth,1.424239,2.4192593,500pts smooth
33.554,0,,1.56674996018403,0,,2.5309999585152,1.5704212,2.5319805,10pts smooth,1.4230758,2.4171305,500pts smooth
33.556,2,1.53099995851516,1.53099995851516,2,2.5494999885559,2.5494999885559,1.5713122,2.5418031,10pts smooth,1.4218879,2.4149759,500pts smooth
33.558,0,,1.58616663018862,0,,2.5615000128746,1.5875299,2.5741894,10pts smooth,1.4206764,2.4127965,500pts smooth
33.56,3,1.64133330186208,1.64133330186208,2,2.57350003719329,2.57350003719329,1.6079944,2.6000268,10pts smooth,1.4194428,2.4105937,500pts smooth
33.562,1,1.60099995136261,1.60099995136261,1,2.73399996757507,2.73399996757507,1.6299758,2.594569,10pts smooth,1.4181883,2.4083691,500pts smooth
33.564,1,1.64999997615814,1.64999997615814,1,2.49000000953674,2.49000000953674,1.64045,2.5818028,10pts smooth,1.4169143,2.4061234,500pts smooth
33.566,1,1.67400002479553,1.67400002479553,1,2.44499993324279,2.44499993324279,1.6209147,2.5656545,10pts smooth,1.415622,2.4038579,500pts smooth
33.568,1,1.54999995231628,1.54999995231628,1,2.73000001907348,2.73000001907348,1.5850852,2.5449271,10pts smooth,1.4143128,2.4015741,500pts smooth
33.57,1,1.52999997138977,1.52999997138977,1,2.40499997138977,2.40499997138977,1.546919,2.5242543,10pts smooth,1.4129879,2.3992732,500pts smooth
33.572,1,1.57000005245208,1.57000005245208,1,2.53999996185302,2.53999996185302,1.5049816,2.4994204,10pts smooth,1.4116488,2.3969562,500pts smooth
33.574,1,1.39900004863739,1.39900004863739,1,2.42000007629394,2.42000007629394,1.4735305,2.4651608,10pts smooth,1.4102964,2.3946247,500pts smooth
33.576,1,1.5,1.5,1,2.50999999046325,2.50999999046325,1.4749944,2.4112434,10pts smooth,1.4089324,2.3922794,500pts smooth
33.578,1,1.43599998950958,1.43599998950958,1,2.29999995231628,2.29999995231628,1.4834085,2.359499,10pts smooth,1.4075581,2.3899221,500pts smooth
33.58,2,1.56000000238418,1.56000000238418,2,2.44500005245208,2.44500005245208,1.4824657,2.3222039,10pts smooth,1.4061745,2.3875537,500pts smooth
33.582,1,1.50499999523162,1.50499999523162,1,2.05800008773803,2.05800008773803,1.4845788,2.3138301,10pts smooth,1.4047832,2.3851752,500pts smooth
33.584,1,1.42999994754791,1.42999994754791,1,2.47000002861022,2.47000002861022,1.4925923,2.3862746,10pts smooth,1.4033854,2.3827884,500pts smooth
33.586,2,1.47350001335144,1.47350001335144,2,2.52450001239776,2.52450001239776,1.5069263,2.4721534,10pts smooth,1.4019823,2.3803945,500pts smooth
33.588,0,,1.55750000476837,0,,2.54250001907348,1.5391431,2.5270085,10pts smooth,1.4005753,2.3779943,500pts smooth
33.59,2,1.6414999961853,1.6414999961853,2,2.5605000257492,2.5605000257492,1.5699612,2.5528586,10pts smooth,1.3991657,2.3755891,500pts smooth
33.592,0,,1.57175001502049,0,,2.51150000095376,1.5757844,2.5061336,10pts smooth,1.3977548,2.3731804,500pts smooth
33.594,2,1.50200003385543,1.50200003385543,2,2.46249997615814,2.46249997615814,1.5766718,2.4529953,10pts smooth,1.3963439,2.3707693,500pts smooth
33.596,1,1.56599998474121,1.56599998474121,1,2.31399989128112,2.31399989128112,1.5857126,2.4391575,10pts smooth,1.3949344,2.3683572,500pts smooth
33.598,2,1.67999994754791,1.67999994754791,2,2.51999998092651,2.51999998092651,1.5925586,2.4327316,10pts smooth,1.3935275,2.3659449,500pts smooth
33.6,0,,1.596499979496,0,,2.47099995613098,1.583807,2.4363284,10pts smooth,1.3921244,2.363534,500pts smooth
33.602,2,1.51300001144409,1.51300001144409,2,2.42199993133544,2.42199993133544,1.5749823,2.4459245,10pts smooth,1.3907267,2.3611257,500pts smooth
33.604,1,1.59899997711181,1.59899997711181,1,2.40000009536743,2.40000009536743,1.5896045,2.46931,10pts smooth,1.3893354,2.3587213,500pts smooth
33.606,1,1.53999996185302,1.53999996185302,1,2.5,2.5,1.604144,2.4792557,10pts smooth,1.387952,2.3563218,500pts smooth
33.608,1,1.71000003814697,1.71000003814697,1,2.44600009918212,2.44600009918212,1.6038394,2.4306684,10pts smooth,1.3865776,2.3539286,500pts smooth
33.61,1,1.62000000476837,1.62000000476837,1,2.58999991416931,2.58999991416931,1.5953672,2.3709733,10pts smooth,1.3852137,2.3515427,500pts smooth
33.612,1,1.47000002861022,1.47000002861022,1,2.05900001525878,2.05900001525878,1.5625296,2.3072691,10pts smooth,1.3838617,2.3491657,500pts smooth
33.614,0,,1.53150004148472,0,,2.2224999666211,1.5236636,2.2620137,10pts smooth,1.3825226,2.3467987,500pts smooth
33.616,1,1.59300005435943,1.59300005435943,1,2.385999917984,2.385999917984,1.5029893,2.3042433,10pts smooth,1.3811979,2.3444428,500pts smooth
33.618,2,1.39999997615814,1.39999997615814,1,2.36999988555908,2.36999988555908,1.493157,2.3692389,10pts smooth,1.3798889,2.3420992,500pts smooth
33.62,2,1.49949997663497,1.49949997663497,2,2.4264999628067,2.4264999628067,1.4901059,2.3982146,10pts smooth,1.3785968,2.3397694,500pts smooth
33.622,0,,1.50824996829032,0,,2.42150002717971,1.4927385,2.423501,10pts smooth,1.3773229,2.3374546,500pts smooth
33.624,2,1.51699995994567,1.51699995994567,2,2.41650009155273,2.41650009155273,1.5065771,2.45961,10pts smooth,1.3760687,2.3351557,500pts smooth
33.626,0,,1.52524998784063,0,,2.50475001335128,1.5213746,2.501786,10pts smooth,1.3748354,2.3328743,500pts smooth
33.628,2,1.53350001573562,1.53350001573562,2,2.59299993515014,2.59299993515014,1.5296535,2.5745034,10pts smooth,1.3736241,2.3306115,500pts smooth
33.63,0,,1.51650002598759,0,,2.60749995708468,1.5396377,2.6382296,10pts smooth,1.3724364,2.3283684,500pts smooth
33.632,2,1.49950003623962,1.49950003623962,2,2.62199997901916,2.62199997901916,1.5494133,2.6303189,10pts smooth,1.3712481,2.326123,500pts smooth
33.634,1,1.69599997997283,1.69599997997283,1,2.76999998092651,2.76999998092651,1.5615846,2.5861342,10pts smooth,1.3700347,2.3238525,500pts smooth
33.636,2,1.49000000953674,1.49000000953674,2,2.51999998092651,2.51999998092651,1.5851022,2.5565927,10pts smooth,1.3687963,2.3215568,500pts smooth
33.638,1,1.58000004291534,1.58000004291534,1,2.3289999961853,2.3289999961853,1.6334826,2.5657368,10pts smooth,1.3675334,2.3192365,500pts smooth
33.64,1,1.73000001907348,1.73000001907348,1,2.69000005722045,2.69000005722045,1.6790754,2.5878298,10pts smooth,1.3662461,2.3168917,500pts smooth
33.642,1,1.72699999809265,1.72699999809265,1,2.72699999809265,2.72699999809265,1.7112938,2.64767,10pts smooth,1.3649348,2.3145227,500pts smooth
33.644,1,1.75999999046325,1.75999999046325,1,2.67000007629394,2.67000007629394,1.7205075,2.6880081,10pts smooth,1.3635998,2.3121297,500pts smooth
33.646,1,1.65900003910064,1.65900003910064,1,2.68499994277954,2.68499994277954,1.6581957,2.6057782,10pts smooth,1.3622414,2.3097129,500pts smooth
33.648,1,1.54999995231628,1.54999995231628,1,2.45000004768371,2.45000004768371,1.5858155,2.5084958,10pts smooth,1.36086,2.3072727,500pts smooth
33.65,1,1.54299998283386,1.54299998283386,1,2.36100006103515,2.36100006103515,1.5596491,2.476912,10pts smooth,1.3594556,2.3048089,500pts smooth
33.652,1,1.50999999046325,1.50999999046325,1,2.52999997138977,2.52999997138977,1.5437139,2.4539235,10pts smooth,1.3580289,2.3023221,500pts smooth
33.654,1,1.54600000381469,1.54600000381469,1,2.43600010871887,2.43600010871887,1.534997,2.418669,10pts smooth,1.3565799,2.2998128,500pts smooth
33.656,2,1.63999998569488,1.63999998569488,2,2.58999991416931,2.58999991416931,1.5238491,2.4046273,10pts smooth,1.355109,2.2972808,500pts smooth
33.658,1,1.38499999046325,1.38499999046325,1,2.0329999923706,2.0329999923706,1.4784644,2.4312065,10pts smooth,1.3536165,2.2947264,500pts smooth
33.66,1,1.42999994754791,1.42999994754791,1,2.64000010490417,2.64000010490417,1.4331577,2.4735889,10pts smooth,1.3521028,2.2921498,500pts smooth
33.662,1,1.48300004005432,1.48300004005432,1,2.61500000953674,2.61500000953674,1.4222838,2.5533972,10pts smooth,1.3505679,2.2895515,500pts smooth
33.664,1,1.27999997138977,1.27999997138977,1,2.61999988555908,2.61999988555908,1.4238296,2.6279519,10pts smooth,1.3490125,2.2869318,500pts smooth
33.666,1,1.58599996566772,1.58599996566772,1,2.63700008392334,2.63700008392334,1.4347725,2.6237254,10pts smooth,1.3474367,2.2842903,500pts smooth
33.668,1,1.37999999523162,1.37999999523162,1,2.5,2.5,1.4429821,2.5924764,10pts smooth,1.3458407,2.2816279,500pts smooth
33.67,1,1.44200003147125,1.44200003147125,1,2.6819999217987,2.6819999217987,1.4276885,2.5590286,10pts smooth,1.344225,2.2789447,500pts smooth
33.672,1,1.47000002861022,1.47000002861022,1,2.47000002861022,2.47000002861022,1.4129765,2.5261419,10pts smooth,1.3425899,2.2762408,500pts smooth
33.674,1,1.25899994373321,1.25899994373321,1,2.50399994850158,2.50399994850158,1.4188224,2.5120234,10pts smooth,1.3409355,2.2735164,500pts smooth
33.676,1,1.55999994277954,1.55999994277954,1,2.44000005722045,2.44000005722045,1.427856,2.4954939,10pts smooth,1.3392622,2.270772,500pts smooth
33.678,2,1.41150003671646,1.41150003671646,2,2.58349990844726,2.58349990844726,1.4394226,2.4585454,10pts smooth,1.3375704,2.2680075,500pts smooth
33.68,0,,1.42375001311302,0,,2.44424998760223,1.4435085,2.4330959,10pts smooth,1.3358603,2.2652233,500pts smooth
33.682,1,1.43599998950958,1.43599998950958,1,2.3050000667572,2.3050000667572,1.4191083,2.4462821,10pts smooth,1.3341322,2.2624197,500pts smooth
33.684,0,,1.37975001335154,0,,2.45225000381443,1.3815752,2.4689319,10pts smooth,1.3323865,2.2595971,500pts smooth
33.686,2,1.32350003719329,1.32350003719329,2,2.59949994087219,2.59949994087219,1.329499,2.5080295,10pts smooth,1.3306234,2.2567554,500pts smooth
33.688,1,1.32000005245208,1.32000005245208,1,2.60400009155273,2.60400009155273,1.2755133,2.5395327,10pts smooth,1.3288432,2.2538948,500pts smooth
33.69,1,1.16999995708465,1.16999995708465,1,2.44000005722045,2.44000005722045,1.2402669,2.5103893,10pts smooth,1.3270463,2.2510159,500pts smooth
33.692,0,,1.20062498748302,0,,2.44225001335144,1.2063484,2.4660757,10pts smooth,1.3252329,2.2481186,500pts smooth
33.694,4,1.23125001788139,1.23125001788139,4,2.44449996948242,2.44449996948242,1.1636289,2.4542174,10pts smooth,1.3234032,2.2452035,500pts smooth
