time	diversity	m_div	M_div
52.609198639578075	32.65	32	35
52.7094066369868	35.0	35	35
52.809614634395516	36.0	36	36
52.90982263180424	35.4	35	36
53.010030629212956	36.0	36	36
53.11023862662168	36.0	36	36
53.210446624030396	36.0	36	36
53.31065462143912	36.0	36	36
53.41086261884784	37.0	37	37
53.51107061625656	37.0	37	37
53.61127861366528	38.0	38	38
53.711486611074	38.0	38	38
53.81169460848272	37.95	37	38
53.91190260589144	35.4	35	36
54.01211060330016	35.0	35	35
54.11231860070888	34.95	34	35
54.2125265981176	32.2	30	34
54.31273459552632	29.15	29	30
54.41294259293504	29.0	29	29
54.51315059034376	29.05	29	30
54.61335858775248	28.5	27	30
54.7135665851612	27.05	27	28
54.81377458256992	27.0	27	27
54.913982579978644	27.0	27	27
55.01419057738736	27.05	26	28
55.114398574796084	27.0	27	27
55.2146065722048	27.0	27	27
55.314814569613524	26.2	26	27
55.41502256702224	31.0	31	31
55.515230564430965	31.0	31	31
55.61543856183968	31.0	31	31
55.715646559248405	33.1	33	34
55.81585455665712	42.95	42	43
55.916062554065846	42.0	42	42
56.01627055147456	41.0	41	41
56.116478548883286	41.0	41	41
56.216686546292	34.95	31	38
